timestamp,scenario,V_CO_raw,V_NO2_raw,V_PM_raw,T_raw,RH_raw,T_adc,RH_adc,C_CO_corrected,C_NO2_corrected,PM_corrected,C_CO_kalman,C_NO2_kalman,PM_kalman,C_CO_regression,C_NO2_regression,PM_regression,C_CO_true,C_NO2_true,PM_true,AQI_CO_kalman,AQI_NO2_kalman,AQI_PM_kalman,AQI_kalman,risk_score_kalman,category_kalman,AQI_regression,risk_score_regression,alarm_state,fault_flags,kalman_diverge,RMSE_CO_kalman,RMSE_CO_regression
913.000000,1,0.588008,0.304802,0.116094,34.276504,53.876099,34.276675,53.876022,10.971704,72.369403,17.096172,10.971338,72.603516,16.941052,8.120057,64.140991,16.755956,7.999228,78.451581,19.319555,125.860535,70.816788,61.180753,125.860535,0.871913,Unhealthy for Sensitive Groups,87.200574,0.703885,WARNING,NONE,False,3.059351,0.228807
914.000000,1,0.562908,0.319930,0.119547,34.432761,54.378841,34.433276,54.378410,10.882040,82.786193,17.600897,10.882179,82.322384,17.424092,7.761012,68.348224,17.248684,7.999104,78.434933,19.267253,124.354066,81.169495,62.196589,124.354066,0.905922,Unhealthy for Sensitive Groups,83.610125,0.710112,WARNING,NONE,False,3.044278,0.230349
915.000000,1,0.568514,0.305205,0.126489,33.314334,53.084131,33.314026,53.084090,10.638904,72.385257,18.646490,10.639284,72.837881,18.318950,7.827701,65.658170,18.301368,7.998972,78.418199,19.214961,120.249977,71.066439,64.078478,120.249977,0.861843,Unhealthy for Sensitive Groups,84.277007,0.709059,WARNING,NONE,False,3.040424,0.227838
916.000000,1,0.573438,0.315087,0.117597,34.345527,56.510287,34.345763,56.509980,10.860669,78.507589,17.312719,10.860323,78.249340,17.582338,7.930541,67.281813,16.928927,7.998830,78.401378,19.162677,123.984773,76.830819,62.529380,123.984773,0.890443,Unhealthy for Sensitive Groups,85.305412,0.710053,WARNING,NONE,False,3.048729,0.223028
917.000000,1,0.567108,0.330290,0.130780,33.802512,54.753710,33.802545,54.753072,11.103672,89.238598,19.271132,11.103292,88.738050,18.818621,7.829433,72.107884,18.887295,7.998680,78.384471,19.110404,128.090107,88.003575,65.129289,128.090107,0.951716,Unhealthy for Sensitive Groups,84.294332,0.736862,WARNING,NONE,False,3.058211,0.223848
918.000000,1,0.557602,0.330349,0.124719,33.756801,54.561591,33.756818,54.561432,10.959421,89.339609,18.402042,10.959646,89.312208,18.513664,7.688489,72.191961,18.026133,7.998520,78.367477,19.058142,125.662981,88.615179,64.487962,125.662981,0.943437,Unhealthy for Sensitive Groups,82.884889,0.726810,WARNING,NONE,False,3.068734,0.223499
919.000000,1,0.567199,0.305398,0.126799,35.062052,54.947517,35.062342,54.947518,10.670628,72.946951,18.657278,10.671080,73.692370,18.618796,7.826258,63.342503,18.305835,7.998351,78.350397,19.005891,120.787217,71.976655,64.709057,120.787217,0.868801,Unhealthy for Sensitive Groups,84.262575,0.700403,WARNING,NONE,False,3.056985,0.224408
920.000000,1,0.580380,0.313574,0.137748,34.093115,55.636236,34.092525,55.636956,10.957916,77.676300,20.278941,10.957467,77.494837,19.834106,8.029900,67.004837,19.884331,7.998172,78.333231,18.953653,125.626171,76.027109,67.264859,125.626171,0.907581,Unhealthy for Sensitive Groups,86.299002,0.731143,WARNING,NONE,False,3.048286,0.223599
921.000000,1,0.548865,0.344787,0.114195,33.708349,55.347363,33.708816,55.347580,11.086569,98.796609,16.847677,11.086368,97.826338,17.647888,7.570435,76.394555,16.464560,7.997985,78.315978,18.901427,127.804141,97.684577,62.667233,127.804141,0.977212,Unhealthy for Sensitive Groups,81.704345,0.728494,WARNING,NONE,False,3.045205,0.220655
922.000000,1,0.566244,0.333201,0.129836,34.040434,57.647884,34.040761,57.648603,11.060241,90.231178,19.156427,11.060282,90.577129,18.752215,7.829505,73.215848,18.760676,7.997789,78.298639,18.849215,127.363381,89.962594,64.989636,127.363381,0.955610,Unhealthy for Sensitive Groups,84.295047,0.740197,WARNING,NONE,False,3.034518,0.220844
923.000000,1,0.553734,0.364747,0.125161,33.579775,55.453936,33.579301,55.454125,11.558301,112.254075,18.454836,11.557522,111.266715,18.534519,7.642411,82.274653,18.058696,7.997583,78.281213,18.797016,135.765034,102.942351,64.531821,135.765034,1.029071,Unhealthy for Sensitive Groups,82.424112,0.762993,WARNING,NONE,False,3.028867,0.224205
924.000000,1,0.582147,0.346821,0.121618,34.956942,54.534755,34.957518,54.534919,11.772993,101.696808,17.896034,11.772656,102.132706,18.067116,8.036179,75.554763,17.553879,7.997368,78.263702,18.744832,139.400048,101.214296,63.548870,139.400048,1.032797,Unhealthy for Sensitive Groups,86.361787,0.748537,WARNING,NONE,False,3.050262,0.220387
925.000000,1,0.541359,0.346077,0.133458,33.902160,54.438643,33.902683,54.438414,11.043230,100.251066,19.660892,11.044370,100.336772,19.233841,7.450563,76.545857,19.286354,7.997145,78.246104,18.692664,127.094530,500.000000,66.002498,500.000000,2.392838,Hazardous,80.505629,0.742665,ALARM,NONE,False,3.061472,0.228928
926.000000,1,0.555807,0.295405,0.133048,34.524650,54.607241,34.524966,54.607276,10.256025,65.746699,19.590764,10.257258,67.322237,19.495127,7.655805,61.053686,19.230088,7.996912,78.228421,18.640511,113.795041,65.191079,66.551984,113.795041,0.826107,Unhealthy for Sensitive Groups,82.558050,0.691735,WARNING,NONE,False,3.044685,0.232536
927.000000,1,0.569833,0.338412,0.114445,34.948053,53.498163,34.947422,53.498227,11.447122,96.413215,16.831235,11.445263,95.088154,17.545022,7.843048,73.279147,16.522167,7.996670,78.210651,18.588375,133.868230,94.767816,62.450906,133.868230,0.987579,Unhealthy for Sensitive Groups,84.430483,0.726784,WARNING,NONE,False,3.050867,0.232966
928.000000,1,0.587641,0.322045,0.121741,34.029924,55.039864,34.029766,55.039957,11.262525,83.664868,17.941325,11.262811,84.185186,17.835136,8.127117,69.462415,17.566817,7.996418,78.192796,18.536257,130.785423,83.153785,63.061015,130.785423,0.937970,Unhealthy for Sensitive Groups,87.271174,0.729087,WARNING,NONE,False,3.054037,0.233516
929.000000,1,0.563155,0.312059,0.126027,34.556011,55.783468,34.556271,55.783492,10.683016,76.982068,18.549566,10.683922,77.310162,18.358135,7.774051,66.041325,18.174957,7.996158,78.174854,18.484156,121.004205,75.830390,64.160885,121.004205,0.881404,Unhealthy for Sensitive Groups,83.740505,0.707812,WARNING,NONE,False,3.039725,0.233259
930.000000,1,0.555795,0.326410,0.120138,33.784957,54.386636,33.785374,54.386644,10.859827,86.757482,17.701071,10.859553,86.327167,17.877131,7.657483,71.036058,17.336575,7.995889,78.156827,18.432073,123.971750,85.435461,63.149330,123.971750,0.922373,Unhealthy for Sensitive Groups,82.574827,0.717064,WARNING,NONE,False,3.037985,0.235475
931.000000,1,0.592322,0.341926,0.128371,35.532885,54.192620,35.533227,54.192556,11.891306,99.057780,18.864126,11.889693,98.477915,18.599662,8.173832,73.551848,18.544485,7.995610,78.138714,18.380010,141.377570,98.378649,64.668816,141.377570,1.033153,Unhealthy for Sensitive Groups,87.738324,0.752137,WARNING,NONE,False,3.050322,0.231789
932.000000,1,0.542365,0.333010,0.124986,34.788190,56.515945,34.788188,56.516428,10.771618,91.088175,18.372585,10.773366,91.424770,18.433430,7.472267,71.874204,17.999626,7.995322,78.120515,18.327966,122.515494,90.865515,64.319231,122.515494,0.939791,Unhealthy for Sensitive Groups,80.722666,0.717890,WARNING,NONE,False,3.045430,0.233001
933.000000,1,0.531083,0.305395,0.140153,34.233697,53.573517,34.233466,53.573334,10.095726,72.959386,20.644384,10.096785,73.800463,20.051961,7.284115,64.439079,20.300053,7.995025,78.102231,18.275943,111.083608,72.091798,67.723008,111.083608,0.844283,Unhealthy for Sensitive Groups,78.841154,0.698098,WARNING,NONE,False,3.032578,0.246248
934.000000,1,0.570645,0.337784,0.106178,33.953583,52.932182,33.953811,52.932054,11.396700,95.380282,15.644370,11.394668,94.397346,16.825381,7.848100,74.401057,15.342303,7.994719,78.083861,18.223940,133.013364,94.031955,60.937496,133.013364,0.977471,Unhealthy for Sensitive Groups,84.480998,0.723700,WARNING,NONE,False,3.036595,0.245712
935.000000,1,0.556493,0.310154,0.119910,34.293002,53.847098,34.293491,53.846770,10.584756,76.075684,17.650196,10.586022,76.910215,17.429187,7.654489,65.680307,17.313890,7.994404,78.065406,18.171960,119.350030,75.404359,62.207304,119.350030,0.868262,Unhealthy for Sensitive Groups,82.544886,0.696849,WARNING,NONE,False,3.018418,0.248862
936.000000,1,0.548684,0.327211,0.111703,34.190008,53.459567,34.189790,53.459932,10.824132,87.978729,16.462739,10.823759,87.474571,16.721698,7.536202,70.867152,16.142525,7.994080,78.046865,18.120001,123.366968,86.657695,60.719452,123.366968,0.917245,Unhealthy for Sensitive Groups,81.362022,0.704657,WARNING,NONE,False,3.020874,0.252318
937.000000,1,0.574605,0.316781,0.126483,35.346472,55.386226,35.346758,55.386535,11.026085,80.863069,18.602557,11.025769,81.164215,18.098582,7.930744,66.362877,18.255639,7.993747,78.028238,18.068066,126.780238,79.935794,63.615045,126.780238,0.914351,Unhealthy for Sensitive Groups,85.307437,0.715004,WARNING,NONE,False,3.015040,0.251389
938.000000,1,0.567614,0.318441,0.103924,33.767233,54.639295,33.767736,54.638918,10.870051,81.165181,15.310262,10.870294,81.165137,16.057390,7.829727,68.745456,14.954850,7.993404,78.009526,18.016154,124.153251,79.936776,59.322409,124.153251,0.892282,Unhealthy for Sensitive Groups,84.297266,0.699527,WARNING,NONE,False,3.023118,0.251008
939.000000,1,0.555472,0.338113,0.123213,34.457401,54.780313,34.457801,54.780088,11.129082,95.162298,18.147047,11.128677,94.524743,17.587125,7.652822,73.592405,17.790378,7.993053,77.990729,17.964266,128.519030,94.167661,62.539448,128.519030,0.967022,Unhealthy for Sensitive Groups,82.528218,0.729295,WARNING,NONE,False,3.014584,0.254667
940.000000,1,0.544705,0.301955,0.113104,34.390831,56.152934,34.391071,56.153777,10.158702,69.721663,16.654723,10.160218,70.851415,16.904559,7.505367,63.385416,16.282754,7.992692,77.971847,17.912403,112.155404,68.950420,61.104008,112.155404,0.817182,Unhealthy for Sensitive Groups,81.053669,0.676568,WARNING,NONE,False,3.002839,0.258201
941.000000,1,0.576971,0.361633,0.111717,34.351295,54.308665,34.351162,54.308878,11.965359,111.569434,16.452011,11.962538,109.714775,16.573271,7.957945,80.623564,16.111710,7.992322,77.952879,17.860566,142.608398,102.648741,60.407307,142.608398,1.039622,Unhealthy for Sensitive Groups,85.579446,0.755598,WARNING,NONE,False,3.022403,0.254829
942.000000,1,0.573612,0.286277,0.104248,34.365692,55.775089,34.366170,55.775515,10.301504,58.986395,15.361067,10.304101,61.297015,15.685876,7.926408,58.780873,14.998225,7.991943,77.933826,17.808755,114.586528,58.772907,58.541113,114.586528,0.782381,Unhealthy for Sensitive Groups,85.264075,0.666034,WARNING,NONE,False,3.019822,0.251917
943.000000,1,0.562346,0.310716,0.113717,34.371965,56.511323,34.371329,56.511340,10.599873,75.506459,16.757360,10.599410,74.859235,16.470257,7.763626,65.990428,16.383676,7.991555,77.914688,17.756970,119.576246,73.219620,60.190669,119.576246,0.855358,Unhealthy for Sensitive Groups,83.636257,0.695956,WARNING,NONE,False,3.007101,0.253584
944.000000,1,0.591506,0.330043,0.128868,34.876533,54.544338,34.877141,54.544225,11.568141,90.065220,18.953008,11.566627,89.372605,18.287757,8.167800,70.774219,18.611370,7.991158,77.895466,17.705212,135.918863,88.679514,64.012879,135.918863,0.978133,Unhealthy for Sensitive Groups,87.678003,0.741992,WARNING,NONE,False,3.014741,0.254447
945.000000,1,0.547728,0.334295,0.117426,34.754492,55.737023,34.755263,55.737044,10.912360,92.393245,17.282268,10.913382,92.255659,17.551688,7.543633,72.198069,16.922386,7.990752,77.876158,17.653483,124.881285,91.750593,62.464924,124.881285,0.945606,Unhealthy for Sensitive Groups,81.436330,0.714799,WARNING,NONE,False,3.017001,0.259857
946.000000,1,0.540869,0.320568,0.123610,34.669456,54.758182,34.670222,54.757796,10.547596,83.172397,18.200720,10.548167,83.586129,18.026813,7.435981,68.210514,17.852143,7.990337,77.856765,17.601782,118.710416,82.515659,63.464112,118.710416,0.894684,Unhealthy for Sensitive Groups,80.359809,0.702030,WARNING,NONE,False,3.005351,0.269355
947.000000,1,0.553345,0.321399,0.133635,32.953005,55.924098,32.952905,55.924143,10.605244,81.992375,19.738208,10.605154,82.064969,19.279641,7.637322,70.722557,19.319193,7.989912,77.837287,17.550111,119.673297,80.895293,66.098816,119.673297,0.900287,Unhealthy for Sensitive Groups,82.373215,0.727698,WARNING,NONE,False,3.007611,0.271117
948.000000,1,0.563011,0.330727,0.119282,34.629897,53.428511,34.629387,53.428174,11.156938,90.835966,17.555265,11.156075,90.436457,18.017310,7.737750,71.404709,17.245041,7.989479,77.817725,17.498469,128.981963,89.812748,63.444128,128.981963,0.956114,Unhealthy for Sensitive Groups,83.377496,0.720671,WARNING,NONE,False,3.004248,0.272954
949.000000,1,0.567315,0.317864,0.110713,33.662180,53.354488,33.662180,53.354896,10.894743,81.174948,16.331083,10.895152,81.596799,16.782907,7.806190,68.822360,16.008652,7.989036,77.798078,17.446858,124.573250,80.396590,60.848172,124.573250,0.899939,Unhealthy for Sensitive Groups,84.061901,0.705638,WARNING,NONE,False,2.998959,0.273918
950.000000,1,0.560016,0.350318,0.120629,34.823160,54.608732,34.823270,54.608456,11.487379,104.062621,17.745059,11.486453,103.039328,17.487251,7.710939,76.767886,17.406173,7.988584,77.778346,17.395277,134.564210,101.385819,62.329412,134.564210,1.012813,Unhealthy for Sensitive Groups,83.109395,0.740744,WARNING,NONE,False,3.002792,0.276228
951.000000,1,0.568885,0.339210,0.110170,35.247249,54.111075,35.247462,54.111662,11.444743,96.921956,16.193823,11.444808,97.200595,16.540396,7.829943,73.067571,15.881900,7.988123,77.758529,17.343729,133.860549,97.018026,60.338172,133.860549,0.989090,Unhealthy for Sensitive Groups,84.299426,0.721497,WARNING,NONE,False,3.015971,0.276740
952.000000,1,0.544800,0.339848,0.110226,34.056880,54.483291,34.056146,54.483320,10.979858,96.171397,16.244342,10.980584,96.218276,16.323669,7.492654,74.597106,15.898230,7.987653,77.738628,17.292213,126.016769,95.971642,59.882394,126.016769,0.956607,Unhealthy for Sensitive Groups,80.926539,0.715497,WARNING,NONE,False,3.015748,0.284009
953.000000,1,0.585197,0.303037,0.099728,34.399110,54.780473,34.398867,54.780663,10.863535,70.862132,14.688794,10.863718,72.017076,15.126857,8.079609,63.447611,14.349902,7.987174,77.718643,17.240730,124.042129,70.192102,57.365494,124.042129,0.851916,Unhealthy for Sensitive Groups,86.796087,0.684704,WARNING,NONE,False,3.013236,0.284198
954.000000,1,0.562276,0.320741,0.123846,34.240322,55.720014,34.239800,55.720164,10.825694,82.628778,18.243779,10.825753,82.145428,17.408603,7.756199,68.884132,17.871437,7.986686,77.698573,17.189280,123.400659,80.980999,62.164014,123.400659,0.901828,Unhealthy for Sensitive Groups,83.561991,0.715871,WARNING,NONE,False,2.998091,0.285614
955.000000,1,0.580234,0.316288,0.110381,35.167716,54.592339,35.167109,54.592551,11.119960,80.657829,16.233382,11.119501,80.725587,16.548281,7.999917,66.375479,15.909154,7.986189,77.678419,17.137865,128.363975,79.468560,60.354755,128.363975,0.908478,Unhealthy for Sensitive Groups,85.999172,0.702668,WARNING,NONE,False,2.986611,0.285532
956.000000,1,0.568582,0.302153,0.115719,34.607514,54.176139,34.607422,54.176266,10.621629,70.660671,17.022160,10.622407,71.119116,16.895185,7.829585,62.943635,16.694036,7.985682,77.658180,17.086485,119.964813,69.235580,61.084294,119.964813,0.845454,Unhealthy for Sensitive Groups,84.295853,0.688864,WARNING,NONE,False,2.987644,0.284498
957.000000,1,0.570258,0.329436,0.103197,35.434165,54.648487,35.434120,54.648828,11.255771,90.043558,15.166380,11.254781,89.181572,15.629612,7.854621,69.948681,14.849486,7.985167,77.637857,17.035140,130.649751,88.476022,58.422788,130.649751,0.942209,Unhealthy for Sensitive Groups,84.546206,0.704219,WARNING,NONE,False,2.985979,0.284192
958.000000,1,0.571918,0.311448,0.117574,34.786877,54.230855,34.786882,54.230731,10.877103,77.203866,17.303443,10.877693,77.749437,16.854941,7.876739,65.441355,16.977839,7.984642,77.617450,16.983831,124.278266,76.298314,60.999662,124.278266,0.885017,Unhealthy for Sensitive Groups,84.767390,0.701617,WARNING,NONE,False,2.993036,0.284518
959.000000,1,0.570052,0.335277,0.105253,34.711225,54.065994,34.711189,54.066611,11.343846,93.727790,15.491620,11.343117,92.999995,15.856921,7.847435,72.524272,15.175800,7.984108,77.596959,16.932559,132.142329,92.543473,58.900821,132.142329,0.963103,Unhealthy for Sensitive Groups,84.474350,0.715629,WARNING,NONE,False,3.010952,0.280904
960.000000,1,0.572941,0.300732,0.111114,34.634103,53.386983,34.634243,53.386622,10.689296,69.978995,16.359551,10.690318,71.027575,16.224871,7.877425,62.564348,16.060765,7.983566,77.576383,16.881325,121.112264,69.138069,59.674622,121.112264,0.844900,Unhealthy for Sensitive Groups,84.774252,0.685129,WARNING,NONE,False,3.010573,0.280438
961.000000,1,0.583200,0.356485,0.120968,35.018996,55.069478,35.018479,55.069907,11.974680,108.227407,17.797603,11.972672,106.532998,17.376191,8.047713,78.308178,17.458595,7.983014,77.555724,16.830128,142.779629,102.046783,62.095852,142.779629,1.043180,Unhealthy for Sensitive Groups,86.477135,0.758605,WARNING,NONE,False,3.040244,0.278168
962.000000,1,0.566173,0.304144,0.119756,33.751157,54.431294,33.750653,54.431886,10.560898,71.438375,17.668846,10.563104,73.036895,17.590429,7.800961,64.645704,17.313943,7.982453,77.534981,16.778970,118.962797,71.278432,62.546396,118.962797,0.853483,Unhealthy for Sensitive Groups,84.009615,0.698118,WARNING,NONE,False,3.044987,0.278082
963.000000,1,0.573822,0.326424,0.111288,34.672672,55.966279,34.673211,55.966280,11.144280,86.754727,16.373139,11.143372,86.129896,16.699311,7.920653,70.036400,16.018552,7.981883,77.514154,16.727851,128.767316,85.225324,60.672371,128.767316,0.930991,Unhealthy for Sensitive Groups,85.206530,0.714233,WARNING,NONE,False,3.039382,0.278059
964.000000,1,0.561803,0.337843,0.093486,34.604977,53.552604,34.604956,53.552825,11.282315,95.713757,13.752370,11.282098,95.277223,14.542000,7.720411,73.510853,13.459502,7.981304,77.493243,16.676773,131.111313,94.969216,56.135537,131.111313,0.959688,Unhealthy for Sensitive Groups,83.204111,0.704033,WARNING,NONE,False,3.046361,0.279338
965.000000,1,0.584711,0.310559,0.140755,35.012709,54.457916,35.012637,54.457523,11.068440,76.705123,20.692796,11.068774,77.551060,19.044695,8.061529,64.921910,20.359663,7.980716,77.472248,16.625734,127.506870,76.086999,65.604723,127.506870,0.909393,Unhealthy for Sensitive Groups,86.615294,0.727484,WARNING,NONE,False,3.045045,0.278226
966.000000,1,0.552924,0.338988,0.127946,34.566149,56.812907,34.566739,56.813574,11.034150,94.905288,18.845798,11.034204,94.114823,18.899092,7.618653,73.944401,18.477193,7.980118,77.451170,16.574737,126.922763,93.731007,65.298520,126.922763,0.968184,Unhealthy for Sensitive Groups,82.186527,0.733745,WARNING,NONE,False,3.047992,0.274664
967.000000,1,0.590043,0.297322,0.117374,34.150633,54.060390,34.151217,54.059784,10.832090,67.075034,17.311849,10.832406,68.306666,17.737149,8.137170,62.128296,16.979422,7.979512,77.430008,16.523781,123.513066,66.239709,62.854949,123.513066,0.852700,Unhealthy for Sensitive Groups,87.371698,0.698390,WARNING,NONE,False,3.042079,0.275373
968.000000,1,0.562385,0.350915,0.102276,34.683675,54.763467,34.684001,54.763310,11.517662,104.165399,15.062454,11.516591,102.532075,15.779136,7.743118,77.048502,14.733347,7.978897,77.408763,16.472868,135.073436,101.289852,58.737239,135.073436,1.003483,Unhealthy for Sensitive Groups,83.431180,0.726054,WARNING,NONE,False,3.042439,0.276598
969.000000,1,0.541484,0.322122,0.108333,34.148580,53.784156,34.148209,53.785066,10.592070,84.272584,15.964991,10.593515,85.104282,15.915191,7.430729,69.376951,15.648174,7.978272,77.387434,16.421998,119.476640,84.132823,59.023364,119.476640,0.889703,Unhealthy for Sensitive Groups,80.307289,0.692290,WARNING,NONE,False,3.028889,0.283507
970.000000,1,0.564825,0.309877,0.103696,33.737369,53.651572,33.737038,53.652129,10.683235,75.574415,15.298180,10.683094,76.008490,15.463507,7.768827,66.342186,14.981813,7.977638,77.366021,16.371172,120.990216,74.443826,58.073470,120.990216,0.858240,Unhealthy for Sensitive Groups,83.688274,0.688605,WARNING,NONE,False,3.032675,0.282464
971.000000,1,0.552645,0.315788,0.121430,35.073561,56.547311,35.074188,56.548206,10.597471,79.512108,17.858645,10.597605,79.352522,17.216870,7.610154,66.621448,17.508370,7.976996,77.344525,16.320389,119.545733,78.005948,61.760799,119.545733,0.876713,Unhealthy for Sensitive Groups,82.101537,0.700033,WARNING,NONE,False,3.019198,0.285641
972.000000,1,0.575427,0.337916,0.111079,35.009531,55.171039,35.010128,55.170538,11.462951,95.314176,16.336497,11.461598,94.587141,16.572392,7.934158,72.904734,16.003640,7.976344,77.322946,16.269652,134.144250,94.234128,60.405460,134.144250,0.980541,Unhealthy for Sensitive Groups,85.341581,0.725305,WARNING,NONE,False,3.032007,0.285068
973.000000,1,0.552984,0.310014,0.100274,34.963545,55.133679,34.963108,55.133454,10.526868,75.980939,14.759761,10.528329,76.828430,15.245454,7.607007,64.824162,14.431519,7.975683,77.301284,16.218960,118.375216,75.317241,57.614904,118.375216,0.850768,Unhealthy for Sensitive Groups,82.070068,0.673810,WARNING,NONE,False,3.025631,0.288593
974.000000,1,0.556036,0.306682,0.103070,35.391464,53.303684,35.391931,53.303477,10.601268,74.670179,15.145411,10.601154,74.768485,15.172218,7.625175,63.408579,14.874293,7.975013,77.279538,16.168314,119.605713,73.122952,57.460887,119.605713,0.846933,Unhealthy for Sensitive Groups,82.251745,0.671962,WARNING,NONE,False,3.021729,0.290483
975.000000,1,0.534340,0.317204,0.118653,34.417484,55.358741,34.417455,55.358522,10.337380,80.402685,17.477197,10.337792,80.146053,16.859580,7.341372,67.574305,17.125770,7.974335,77.257710,16.117714,115.155793,78.851231,61.009417,115.155793,0.862053,Unhealthy for Sensitive Groups,79.413715,0.691764,WARNING,NONE,False,3.017907,0.300947
976.000000,1,0.555853,0.298061,0.123105,34.044443,56.157422,34.044445,56.157071,10.233729,66.869208,18.139371,10.233892,67.473953,17.796452,7.661602,62.742582,17.767332,7.973647,77.235798,16.067162,113.400246,65.352689,62.979663,113.400246,0.814574,Unhealthy for Sensitive Groups,82.616025,0.689006,WARNING,NONE,False,3.009391,0.303503
977.000000,1,0.526232,0.357976,0.122050,34.734985,56.149477,34.735714,56.148941,11.046627,108.444648,17.970461,11.045357,106.578480,17.923836,7.226119,79.101696,17.616357,7.972950,77.213804,16.016658,127.111203,102.055388,63.247551,127.111203,0.991826,Unhealthy for Sensitive Groups,78.261186,0.733803,WARNING,NONE,False,3.008840,0.317699
978.000000,1,0.538785,0.310203,0.114001,34.606250,55.668333,34.606390,55.667833,10.266531,75.671606,16.777510,10.267748,77.079379,17.084667,7.406794,65.387910,16.429459,7.972244,77.191726,15.966203,113.972294,75.584556,61.482777,113.972294,0.847897,Unhealthy for Sensitive Groups,80.067945,0.681510,WARNING,NONE,False,2.999134,0.323511
979.000000,1,0.573902,0.338128,0.103568,34.368852,53.870514,34.368755,53.870841,11.443436,95.427164,15.251573,11.441598,94.591443,15.742749,7.896189,73.763123,14.943894,7.971528,77.169566,15.915796,133.806317,94.238712,58.660718,133.806317,0.974140,Unhealthy for Sensitive Groups,84.961893,0.720491,WARNING,NONE,False,3.012713,0.322894
980.000000,1,0.574234,0.325650,0.073344,34.760075,55.313123,34.760156,55.313334,11.164892,86.560689,10.796219,11.165325,86.926480,12.121638,7.916444,69.633846,10.476971,7.970804,77.147323,15.865440,129.138250,86.073859,51.045504,129.138250,0.906379,Unhealthy for Sensitive Groups,85.164437,0.665825,WARNING,NONE,False,3.016714,0.322944
981.000000,1,0.568780,0.301735,0.108395,34.504197,55.667585,34.504069,55.667618,10.557015,69.805306,15.952095,10.557965,70.585156,14.925727,7.842484,63.084561,15.606756,7.970071,77.124997,15.815133,118.875968,68.666797,56.942516,118.875968,0.827227,Unhealthy for Sensitive Groups,84.424842,0.682981,WARNING,NONE,False,3.008856,0.318619
982.000000,1,0.547844,0.321271,0.105070,33.901997,53.205556,33.902218,53.206089,10.679109,83.757899,15.478883,10.678920,83.157896,15.330665,7.510905,69.548662,15.185621,7.969329,77.102589,15.764878,120.919676,82.059498,57.794102,120.919676,0.883809,Unhealthy for Sensitive Groups,81.109051,0.692818,WARNING,NONE,False,3.003209,0.323339
983.000000,1,0.561583,0.337035,0.106154,34.609412,53.878720,34.609436,53.879718,11.245244,94.908838,15.631854,11.244359,94.373596,15.551150,7.716192,73.175137,15.329400,7.968577,77.080098,15.714674,130.473651,94.006657,58.257784,130.473651,0.960454,Unhealthy for Sensitive Groups,83.161924,0.714431,WARNING,NONE,False,2.997814,0.321726
984.000000,1,0.562194,0.317554,0.104959,34.271812,55.888157,34.271541,55.887861,10.754115,80.385485,15.451073,10.754882,81.022628,15.477889,7.747977,67.958453,15.101987,7.967817,77.057524,15.664523,122.203174,79.784973,58.103714,122.203174,0.881270,Unhealthy for Sensitive Groups,83.479768,0.694660,WARNING,NONE,False,2.979733,0.322936
985.000000,1,0.544821,0.345146,0.090823,34.965824,55.876046,34.966592,55.876036,11.099272,99.957326,13.368534,11.098734,99.094872,13.933734,7.490583,75.109745,13.038909,7.967048,77.034868,15.614424,128.013086,99.035842,54.856350,128.013086,0.959240,Unhealthy for Sensitive Groups,80.905825,0.699297,WARNING,NONE,False,2.981192,0.321080
986.000000,1,0.584695,0.341678,0.109326,34.531983,53.451417,34.531864,53.451782,11.719945,98.282493,16.095840,11.718974,98.319496,15.516505,8.044831,74.720632,15.805438,7.966269,77.012130,15.564379,138.493002,98.209897,58.184925,138.493002,1.003015,Unhealthy for Sensitive Groups,86.448309,0.734699,WARNING,NONE,False,3.006171,0.318207
987.000000,1,0.575252,0.339590,0.109741,35.425816,55.795021,35.425278,55.794330,11.501377,96.571418,16.134566,11.501717,96.651041,15.968957,7.930520,72.983725,15.809377,7.965482,76.989310,15.514388,134.822120,96.432631,59.136433,134.822120,0.986801,Unhealthy for Sensitive Groups,85.305198,0.724247,WARNING,NONE,False,3.007868,0.317621
988.000000,1,0.558724,0.311983,0.109909,35.681933,55.095303,35.681907,55.095029,10.708378,77.870904,16.148734,10.709618,78.726317,16.100563,7.682732,64.545156,15.839914,7.964685,76.966407,15.464452,121.438380,77.338903,59.413201,121.438380,0.873960,Unhealthy for Sensitive Groups,82.827315,0.684306,WARNING,NONE,False,2.999170,0.319254
989.000000,1,0.562388,0.299543,0.112219,35.229691,55.781009,35.229398,55.781373,10.451086,68.662498,16.486916,10.451490,69.120894,16.383393,7.742746,61.543247,16.157931,7.963880,76.943422,15.414570,117.076898,67.107039,60.007993,117.076898,0.824668,Unhealthy for Sensitive Groups,83.427462,0.677221,WARNING,NONE,False,2.996291,0.319243
990.000000,1,0.565056,0.308832,0.108462,34.124487,54.365479,34.124036,54.365661,10.661455,74.792294,15.978729,10.661127,74.533968,16.087159,7.773592,65.471592,15.655172,7.963065,76.920355,15.364745,120.619042,72.873140,59.385012,120.619042,0.855378,Unhealthy for Sensitive Groups,83.735923,0.689774,WARNING,NONE,False,2.993728,0.317184
